area_code,year,quarter,median_rent_per_month,median rent per month adjusted to 2018
E02003417,2016,2,1083,1095.629465
E02003417,2016,3,1025,1036.953095
E02003417,2016,4,900,910.4954004
E02003418,2016,1,1250,1264.576945
E02003418,2016,2,1295,1310.101715
E02003418,2016,3,1175,1188.702328
E02003418,2016,4,1225,1239.285406
E02003419,2016,1,1100,1112.827712
E02003419,2016,2,1150,1163.410789
E02003419,2016,3,1137.5,1150.76502
E02003419,2016,4,1350,1365.743101
E02003420,2016,1,1025,1036.953095
E02003420,2016,2,1075,1087.536173
E02003420,2016,3,875,885.2038615
E02003420,2016,4,1050,1062.244634
E02003421,2016,3,1400,1416.326178
E02003422,2016,1,1395,1411.267871
E02003422,2016,2,1450,1466.909256
E02003422,2016,3,1250,1264.576945
E02003422,2016,4,1350,1365.743101
E02003423,2016,2,1295,1310.101715
E02003424,2016,1,1250,1264.576945
E02003424,2016,2,1275,1289.868484
E02003424,2016,3,1225,1239.285406
E02003424,2016,4,1325,1340.451562
E02003425,2016,1,1100,1112.827712
E02003425,2016,2,1100,1112.827712
E02003425,2016,3,1100,1112.827712
E02003425,2016,4,1050,1062.244634
E02003426,2016,1,1025,1036.953095
E02003426,2016,2,1037.5,1049.598864
E02003426,2016,3,1250,1264.576945
E02003426,2016,4,1125,1138.11925
E02003427,2016,1,1200,1213.993867
E02003427,2016,2,950,961.0784782
E02003427,2016,3,1225,1239.285406
E02003427,2016,4,1150,1163.410789
E02003428,2016,1,1200,1213.993867
E02003428,2016,2,1247.5,1262.047791
E02003429,2016,2,1562.5,1580.721181
E02003429,2016,3,1297.5,1312.630869
E02003429,2016,4,1300,1315.160023
E02003430,2016,2,1272.5,1287.33933
E02003431,2016,1,1050,1062.244634
E02003431,2016,2,1072.5,1085.007019
E02003431,2016,3,1022.5,1034.423941
E02003431,2016,4,1275,1289.868484
E02003432,2016,3,1450,1466.909256
E02003432,2016,4,1095,1107.769404
E02003434,2016,1,1450,1466.909256
E02003434,2016,2,1472.5,1489.671641
E02003434,2016,3,1250,1264.576945
E02003435,2016,1,1350,1365.743101
E02003435,2016,2,1275,1289.868484
E02003435,2016,4,1245,1259.518637
E02003436,2016,2,1575,1593.366951
E02003436,2016,3,1275,1289.868484
E02003438,2016,1,1525,1542.783873
E02003438,2016,2,1650,1669.241567
E02003438,2016,3,1350,1365.743101
E02003438,2016,4,1250,1264.576945
E02003439,2016,3,1150,1163.410789
E02003440,2016,1,1000,1011.661556
E02003440,2016,2,1250,1264.576945
E02003440,2016,3,1200,1213.993867
E02003440,2016,4,995,1006.603248
E02003444,2016,1,787.5,796.6834753
E02003444,2016,2,675,682.8715503
E02003444,2016,3,695,703.1047814
E02003444,2016,4,850,859.9123226
E02003446,2016,1,1325,1340.451562
E02003446,2016,2,1125,1138.11925
E02003446,2016,3,1100,1112.827712
E02003446,2016,4,1400,1416.326178
E02003447,2016,1,1372.5,1388.505486
E02003447,2016,3,1295,1310.101715
E02003447,2016,4,1575,1593.366951
E02003448,2016,2,1100,1112.827712
E02003448,2016,3,1222.5,1236.756252
E02003448,2016,4,1175,1188.702328
E02003449,2016,1,795,804.270937
E02003449,2016,2,950,961.0784782
E02003449,2016,3,810,819.4458603
E02003449,2016,4,825,834.6207837
E02003450,2016,1,1100,1112.827712
E02003450,2016,2,785,794.1543214
E02003450,2016,3,725,733.4546281
E02003450,2016,4,925,935.7869393
E02003451,2016,1,995,1006.603248
E02003451,2016,2,1075,1087.536173
E02003451,2016,3,1065,1077.419557
E02003451,2016,4,1095,1107.769404
E02003452,2016,1,1400,1416.326178
E02003452,2016,2,1185,1198.818944
E02003452,2016,3,1347.5,1363.213947
E02003453,2016,2,1250,1264.576945
E02003453,2016,3,1450,1466.909256
E02003454,2016,1,1150,1163.410789
E02003454,2016,2,1350,1365.743101
E02003454,2016,3,1150,1163.410789
E02003454,2016,4,1100,1112.827712
E02003456,2016,1,1550,1568.075412
E02003456,2016,2,1197.5,1211.464713
E02003457,2016,1,1500,1517.492334
E02003457,2016,2,1450,1466.909256
E02003457,2016,3,1750,1770.407723
E02003458,2016,2,1222.5,1236.756252
E02003458,2016,3,1250,1264.576945
E02003459,2016,3,800,809.3292448
E02003459,2016,4,995,1006.603248
E02003460,2016,1,950,961.0784782
E02003460,2016,3,950,961.0784782
E02003461,2016,1,925,935.7869393
E02003461,2016,2,972.5,983.8408632
E02003462,2016,1,837.5,847.2665531
E02003462,2016,2,850,859.9123226
E02003462,2016,3,737.5,746.1003975
E02003462,2016,4,850,859.9123226
E02003463,2016,1,885,895.320477
E02003463,2016,3,850,859.9123226
E02003465,2016,1,1095,1107.769404
E02003465,2016,2,997.5,1009.132402
E02003465,2016,3,975,986.3700171
E02003466,2016,2,845,854.8540148
E02003466,2016,3,850,859.9123226
E02003466,2016,4,850,859.9123226
E02003467,2016,2,825,834.6207837
E02003467,2016,3,850,859.9123226
E02003467,2016,4,810,819.4458603
E02003468,2016,1,1000,1011.661556
E02003468,2016,2,895,905.4370926
E02003468,2016,3,910,920.6120159
E02003468,2016,4,972.5,983.8408632
E02003469,2016,1,895,905.4370926
E02003469,2016,2,850,859.9123226
E02003469,2016,3,895,905.4370926
E02003470,2016,4,795,804.270937
E02003471,2016,1,895,905.4370926
E02003471,2016,2,925,935.7869393
E02003471,2016,3,850,859.9123226
E02003471,2016,4,795,804.270937
E02003472,2016,1,862.5,872.558092
E02003472,2016,2,995,1006.603248
E02003472,2016,3,995,1006.603248
E02003472,2016,4,975,986.3700171
E02003473,2016,1,817.5,827.033322
E02003473,2016,2,750,758.746167
E02003473,2016,3,762.5,771.3919364
E02003473,2016,4,695,703.1047814
E02003474,2016,1,962.5,973.7242476
E02003474,2016,2,950,961.0784782
E02003474,2016,3,995,1006.603248
E02003474,2016,4,1022.5,1034.423941
E02003475,2016,1,895,905.4370926
E02003475,2016,2,875,885.2038615
E02003475,2016,3,895,905.4370926
E02003475,2016,4,900,910.4954004
E02003476,2016,1,787.5,796.6834753
E02003476,2016,2,825,834.6207837
E02003476,2016,3,850,859.9123226
E02003476,2016,4,795,804.270937
E02003477,2016,1,950,961.0784782
E02003477,2016,2,995,1006.603248
E02003477,2016,3,1075,1087.536173
E02003477,2016,4,1000,1011.661556
E02003478,2016,1,995,1006.603248
E02003478,2016,2,895,905.4370926
E02003478,2016,3,872.5,882.6747076
E02003478,2016,4,950,961.0784782
E02003479,2016,1,895,905.4370926
E02003479,2016,2,912.5,923.1411698
E02003479,2016,3,910,920.6120159
E02003479,2016,4,975,986.3700171
E02003480,2016,1,995,1006.603248
E02003480,2016,2,895,905.4370926
E02003480,2016,3,925,935.7869393
E02003480,2016,4,895,905.4370926
E02003481,2016,1,700,708.1630892
E02003481,2016,2,850,859.9123226
E02003481,2016,3,685,692.9881658
E02003481,2016,4,902.5,913.0245543
E02003482,2016,1,895,905.4370926
E02003482,2016,2,950,961.0784782
E02003482,2016,3,972.5,983.8408632
E02003482,2016,4,925,935.7869393
E02003483,2016,1,950,961.0784782
E02003483,2016,2,950,961.0784782
E02003483,2016,3,1195,1208.935559
E02003483,2016,4,1122.5,1135.590097
E02003484,2016,1,895,905.4370926
E02003484,2016,2,1022.5,1034.423941
E02003484,2016,3,950,961.0784782
E02003484,2016,4,900,910.4954004
E02003485,2016,1,975,986.3700171
E02003485,2016,3,950,961.0784782
E02003485,2016,4,975,986.3700171
E02003486,2016,1,895,905.4370926
E02003486,2016,2,962.5,973.7242476
E02003486,2016,3,950,961.0784782
E02003486,2016,4,862.5,872.558092
E02003487,2016,1,1050,1062.244634
E02003487,2016,2,947.5,958.5493243
E02003488,2016,3,795,804.270937
E02003488,2016,4,795,804.270937
E02003489,2016,1,862.5,872.558092
E02003489,2016,2,950,961.0784782
E02003489,2016,3,995,1006.603248
E02003492,2016,1,2125,2149.780806
E02003492,2016,2,1768,1788.617631
E02003493,2016,1,1100,1112.827712
E02003493,2016,2,1395,1411.267871
E02003493,2016,3,1200,1213.993867
E02003494,2016,2,1250,1264.576945
E02003494,2016,3,1222.5,1236.756252
E02003498,2016,1,1700,1719.824645
E02003498,2016,2,1526.5,1544.301365
E02003498,2016,3,1400,1416.326178
E02003499,2016,1,1733,1753.209476
E02003499,2016,2,1742,1762.31443
E02003499,2016,3,1860,1881.690494
E02003500,2016,1,1853.5,1875.114694
E02003500,2016,2,1200,1213.993867
E02003500,2016,3,1700,1719.824645
E02003501,2016,1,1050,1062.244634
E02003501,2016,2,1050,1062.244634
E02003501,2016,3,1020,1031.894787
E02003501,2016,4,1022.5,1034.423941
E02003502,2016,1,1200,1213.993867
E02003502,2016,3,1175,1188.702328
E02003503,2016,2,1195,1208.935559
E02003504,2016,1,1100,1112.827712
E02003504,2016,2,925,935.7869393
E02003504,2016,3,925,935.7869393
E02003504,2016,4,900,910.4954004
E02003505,2016,1,1750,1770.407723
E02003505,2016,2,1100,1112.827712
E02003505,2016,3,1147.5,1160.881635
E02003505,2016,4,925,935.7869393
E02003506,2016,1,1350,1365.743101
E02003506,2016,2,1400,1416.326178
E02003506,2016,3,1350,1365.743101
E02003507,2016,2,1300,1315.160023
E02003507,2016,3,1225,1239.285406
E02003508,2016,1,1800,1820.990801
E02003508,2016,2,1325,1340.451562
E02003508,2016,3,1250,1264.576945
E02003508,2016,4,1095,1107.769404
E02003509,2016,1,997.5,1009.132402
E02003509,2016,2,1050,1062.244634
E02003509,2016,3,1050,1062.244634
E02003509,2016,4,1100,1112.827712
E02003510,2016,1,937.5,948.4327087
E02003510,2016,2,1100,1112.827712
E02003510,2016,3,1125,1138.11925
E02003510,2016,4,1150,1163.410789
E02003511,2016,1,995,1006.603248
E02003511,2016,2,995,1006.603248
E02003511,2016,3,1075,1087.536173
E02003512,2016,1,1820,1841.224032
E02003512,2016,2,1400,1416.326178
E02003512,2016,3,1225,1239.285406
E02003512,2016,4,1300,1315.160023
E02003513,2016,1,1100,1112.827712
E02003513,2016,2,1200,1213.993867
E02003513,2016,3,1295,1310.101715
E02003514,2016,1,1050,1062.244634
E02003514,2016,2,895,905.4370926
E02003514,2016,3,912.5,923.1411698
E02003514,2016,4,840,849.795707
E02003516,2016,1,975,986.3700171
E02003516,2016,2,962.5,973.7242476
E02003516,2016,3,950,961.0784782
E02003516,2016,4,1100,1112.827712
E02003517,2016,1,1400,1416.326178
E02003517,2016,2,1197.5,1211.464713
E02003517,2016,3,1250,1264.576945
E02003517,2016,4,953,964.1134628
E02003518,2016,1,1050,1062.244634
E02003518,2016,2,1035,1047.06971
E02003518,2016,3,995,1006.603248
E02003518,2016,4,900,910.4954004
E02003519,2016,1,1075,1087.536173
E02003519,2016,2,975,986.3700171
E02003519,2016,3,1050,1062.244634
E02003519,2016,4,1175,1188.702328
E02003520,2016,1,950,961.0784782
E02003520,2016,2,875,885.2038615
E02003520,2016,3,912.5,923.1411698
E02003520,2016,4,1100,1112.827712
E02003521,2016,1,925,935.7869393
E02003521,2016,2,1050,1062.244634
E02003521,2016,3,1047.5,1059.71548
E02003521,2016,4,1010,1021.778172
E02003522,2016,1,1175,1188.702328
E02003522,2016,2,1200,1213.993867
E02003522,2016,3,1200,1213.993867
E02003522,2016,4,975,986.3700171
E02003523,2016,1,1297.5,1312.630869
E02003523,2016,2,1495,1512.434026
E02003523,2016,3,1350,1365.743101
E02003523,2016,4,1272.5,1287.33933
E02003526,2016,3,1250,1264.576945
E02003527,2016,1,1250,1264.576945
E02003527,2016,2,1150,1163.410789
E02003527,2016,3,1250,1264.576945
E02003527,2016,4,1250,1264.576945
E02003529,2016,1,725,733.4546281
E02003530,2016,1,925,935.7869393
E02003531,2016,1,772.5,781.508552
E02003531,2016,2,812.5,821.9750142
E02003531,2016,3,825,834.6207837
E02003531,2016,4,825,834.6207837
E02003532,2016,1,850,859.9123226
E02003532,2016,2,672.5,680.3423964
E02003532,2016,3,645,652.5217036
E02003532,2016,4,775,784.0377059
E02003533,2016,2,625,632.2884725
E02003533,2016,3,762.5,771.3919364
E02003533,2016,4,795,804.270937
E02003534,2016,1,795,804.270937
E02003534,2016,2,750,758.746167
E02003534,2016,3,885,895.320477
E02003534,2016,4,775,784.0377059
E02003535,2016,1,775,784.0377059
E02003535,2016,2,750,758.746167
E02003535,2016,3,675,682.8715503
E02003535,2016,4,750,758.746167
E02003536,2016,2,762.5,771.3919364
E02003536,2016,3,725,733.4546281
E02003537,2016,2,800,809.3292448
E02003537,2016,3,850,859.9123226
E02003537,2016,4,872.5,882.6747076
E02003538,2016,1,795,804.270937
E02003538,2016,2,800,809.3292448
E02003538,2016,3,795,804.270937
E02003538,2016,4,750,758.746167
E02003539,2016,1,850,859.9123226
E02003539,2016,2,825,834.6207837
E02003539,2016,3,875,885.2038615
E02003539,2016,4,825,834.6207837
E02003540,2016,1,785,794.1543214
E02003540,2016,2,750,758.746167
E02003540,2016,3,850,859.9123226
E02003540,2016,4,862.5,872.558092
E02003541,2016,1,900,910.4954004
E02003541,2016,2,750,758.746167
E02003541,2016,3,795,804.270937
E02003541,2016,4,1360,1375.859716
E02003542,2016,1,972.5,983.8408632
E02003542,2016,2,950,961.0784782
E02003542,2016,3,850,859.9123226
E02003542,2016,4,950,961.0784782
E02003543,2016,1,1225,1239.285406
E02003543,2016,2,797.5,806.8000909
E02003543,2016,3,922.5,933.2577854
E02003543,2016,4,1080,1092.59448
E02003544,2016,1,800,809.3292448
E02003544,2016,2,810,819.4458603
E02003544,2016,3,800,809.3292448
E02003544,2016,4,795,804.270937
E02003545,2016,1,785,794.1543214
E02003545,2016,2,695,703.1047814
E02003545,2016,3,685,692.9881658
E02003545,2016,4,797.5,806.8000909
E02003546,2016,1,785,794.1543214
E02003546,2016,2,850,859.9123226
E02003546,2016,3,775,784.0377059
E02003546,2016,4,775,784.0377059
E02003547,2016,1,785,794.1543214
E02003547,2016,2,912.5,923.1411698
E02003547,2016,3,895,905.4370926
E02003547,2016,4,925,935.7869393
E02003548,2016,1,750,758.746167
E02003548,2016,2,650,657.5800114
E02003548,2016,3,750,758.746167
E02003548,2016,4,750,758.746167
E02003549,2016,1,1024.5,1036.447264
E02003549,2016,2,925,935.7869393
E02003549,2016,3,825,834.6207837
E02003549,2016,4,1200,1213.993867
E02003550,2016,1,895,905.4370926
E02003550,2016,2,850,859.9123226
E02003550,2016,3,797.5,806.8000909
E02003551,2016,1,800,809.3292448
E02003551,2016,2,895,905.4370926
E02003551,2016,3,750,758.746167
E02003552,2016,1,850,859.9123226
E02003553,2016,1,1500,1517.492334
E02003553,2016,2,997.5,1009.132402
E02003553,2016,3,875,885.2038615
E02003553,2016,4,1475,1492.200795
E02003554,2016,1,850,859.9123226
E02003554,2016,2,795,804.270937
E02003554,2016,3,795,804.270937
E02003554,2016,4,625,632.2884725
E02003555,2016,2,725,733.4546281
E02003555,2016,3,900,910.4954004
E02003557,2016,1,850,859.9123226
E02003557,2016,2,775,784.0377059
E02003557,2016,3,837.5,847.2665531
E02003557,2016,4,1650,1669.241567
E02003558,2016,1,752.5,761.2753209
E02003558,2016,2,797.5,806.8000909
E02003558,2016,3,750,758.746167
E02003558,2016,4,700,708.1630892
E02003559,2016,2,800,809.3292448
E02003559,2016,3,795,804.270937
E02003559,2016,4,825,834.6207837
E02003561,2016,1,695,703.1047814
E02003561,2016,2,750,758.746167
E02003561,2016,3,750,758.746167
E02003561,2016,4,1725,1745.116184
E02003562,2016,1,662.5,670.2257808
E02003562,2016,2,675,682.8715503
E02003562,2016,3,685,692.9881658
E02003562,2016,4,687.5,695.5173197
E02003563,2016,1,850,859.9123226
E02003563,2016,2,880,890.2621693
E02003563,2016,3,887.5,897.8496309
E02003563,2016,4,795,804.270937
E02003564,2016,1,757.5,766.3336286
E02003564,2016,3,750,758.746167
E02003564,2016,4,800,809.3292448
E02003565,2016,1,800,809.3292448
E02003565,2016,2,692.5,700.5756275
E02003565,2016,3,785,794.1543214
E02003565,2016,4,1300,1315.160023
E02003566,2016,2,800,809.3292448
E02003567,2016,2,900,910.4954004
E02003567,2016,3,750,758.746167
E02003568,2016,1,650,657.5800114
E02003568,2016,2,670,677.8132425
E02003568,2016,3,650,657.5800114
E02003568,2016,4,695,703.1047814
E02003569,2016,1,712.5,720.8088586
E02003569,2016,2,695,703.1047814
E02003569,2016,3,725,733.4546281
E02003569,2016,4,700,708.1630892
E02003570,2016,1,675,682.8715503
E02003570,2016,2,600,606.9969336
E02003570,2016,3,650,657.5800114
E02003570,2016,4,885,895.320477
E02003571,2016,1,1250,1264.576945
E02003571,2016,2,880,890.2621693
E02003571,2016,3,750,758.746167
E02003571,2016,4,1383,1399.127932
E02003572,2016,1,875,885.2038615
E02003572,2016,2,700,708.1630892
E02003573,2016,1,750,758.746167
E02003574,2016,3,875,885.2038615
E02003574,2016,4,650,657.5800114
E02003576,2016,1,795,804.270937
E02003576,2016,2,750,758.746167
E02003576,2016,3,630,637.3467803
E02003576,2016,4,625,632.2884725
E02003577,2016,1,800,809.3292448
E02003577,2016,2,850,859.9123226
E02003577,2016,3,875,885.2038615
E02003577,2016,4,895,905.4370926
E02003578,2016,1,710,718.2797047
E02003578,2016,2,695,703.1047814
E02003578,2016,3,725,733.4546281
E02003579,2016,1,685,692.9881658
E02003579,2016,2,725,733.4546281
E02003579,2016,3,800,809.3292448
E02003579,2016,4,650,657.5800114
E02003581,2016,1,662.5,670.2257808
E02003581,2016,2,695,703.1047814
E02003581,2016,3,695,703.1047814
E02003581,2016,4,650,657.5800114
E02003601,2016,1,795,804.270937
E02003603,2016,1,712.5,720.8088586
E02003603,2016,2,750,758.746167
E02003603,2016,3,810,819.4458603
E02003607,2016,2,975,986.3700171
E02003607,2016,4,1125,1138.11925
E02003612,2016,3,1200,1213.993867
E02003616,2016,3,850,859.9123226
E02003617,2016,1,875,885.2038615
E02003617,2016,3,972.5,983.8408632
E02003618,2016,1,795,804.270937
E02003619,2016,4,837.5,847.2665531
E02003622,2016,3,895,905.4370926
E02003622,2016,4,757.5,766.3336286
E02003623,2016,3,885,895.320477
E02003624,2016,1,637.5,644.9342419
E02003624,2016,2,672.5,680.3423964
E02003624,2016,3,620,627.2301647
E02003624,2016,4,650,657.5800114
E02003625,2016,1,737.5,746.1003975
E02003625,2016,2,675,682.8715503
E02003625,2016,3,650,657.5800114
E02003625,2016,4,650,657.5800114
E02003626,2016,1,847.5,857.3831687
E02003626,2016,3,875,885.2038615
E02003626,2016,4,875,885.2038615
E02003627,2016,1,685,692.9881658
E02003627,2016,2,695,703.1047814
E02003627,2016,3,750,758.746167
E02003627,2016,4,700,708.1630892
E02003628,2016,1,795,804.270937
E02003628,2016,2,775,784.0377059
E02003628,2016,3,750,758.746167
E02003628,2016,4,815,824.5041681
E02003629,2016,1,675,682.8715503
E02003629,2016,2,750,758.746167
E02003629,2016,3,695,703.1047814
E02003629,2016,4,650,657.5800114
E02003630,2016,1,775,784.0377059
E02003630,2016,2,795,804.270937
E02003630,2016,3,800,809.3292448
E02003630,2016,4,750,758.746167
E02003632,2016,3,700,708.1630892
E02003632,2016,4,750,758.746167
E02003634,2016,3,925,935.7869393
E02003634,2016,4,995,1006.603248
E02003636,2016,2,950,961.0784782
E02003639,2016,1,800,809.3292448
E02003639,2016,3,785,794.1543214
E02003639,2016,4,775,784.0377059
E02003641,2016,1,735,743.5712436
E02003643,2016,2,862.5,872.558092
E02003643,2016,3,875,885.2038615
E02003644,2016,3,900,910.4954004
E02003645,2016,1,850,859.9123226
E02003645,2016,2,1022.5,1034.423941
E02003645,2016,3,1200,1213.993867
E02003646,2016,2,900,910.4954004
E02003646,2016,4,925,935.7869393
E02003647,2016,1,775,784.0377059
E02003647,2016,2,695,703.1047814
E02003647,2016,3,750,758.746167
E02003647,2016,4,750,758.746167
E02003649,2016,1,675,682.8715503
E02003649,2016,2,695,703.1047814
E02003649,2016,3,600,606.9969336
E02003649,2016,4,850,859.9123226
E02003652,2016,1,850,859.9123226
E02003652,2016,2,1095,1107.769404
E02003652,2016,3,1125,1138.11925
E02003652,2016,4,885,895.320477
E02003653,2016,1,750,758.746167
E02003653,2016,2,795,804.270937
E02003653,2016,3,772.5,781.508552
E02003653,2016,4,725,733.4546281
E02003655,2016,1,895,905.4370926
E02003655,2016,2,925,935.7869393
